dataset,prn,flag_epoch,flag_raw_start_sample,flag_raw_end_sample_exclusive,next_raw_start_sample,sign_previous,sign_flagged_row,sign_next,transition_previous_to_flag,transition_flag_to_next,source_predicted_edge,alignment_match
TEXBAT.cleanStatic,30,12971,1074290845,1074315845,1074315845,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,12991,1074790846,1074815846,1074815846,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,13031,1075790848,1075815848,1075815848,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,13051,1076290849,1076315849,1076315849,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,13071,1076790850,1076815850,1076815850,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,13111,1077790852,1077815852,1077815852,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,13131,1078290853,1078315853,1078315853,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,13151,1078790854,1078815854,1078815854,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,13331,1083290864,1083315864,1083315864,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,13351,1083790865,1083815865,1083815865,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,13371,1084290866,1084315866,1084315866,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,13391,1084790867,1084815867,1084815867,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,13411,1085290868,1085315868,1085315868,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,13471,1086790871,1086815871,1086815871,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,13631,1090790880,1090815880,1090815880,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,13651,1091290881,1091315881,1091315881,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,13691,1092290883,1092315883,1092315883,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,13731,1093290885,1093315885,1093315885,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,13771,1094290887,1094315887,1094315887,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,13791,1094790888,1094815888,1094815888,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,13871,1096790892,1096815892,1096815892,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,13931,1098290895,1098315895,1098315895,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,13971,1099290898,1099315899,1099315898,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,13991,1099790899,1099815899,1099815899,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,14051,1101290902,1101315902,1101315902,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,14091,1102290904,1102315904,1102315904,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,14111,1102790905,1102815905,1102815905,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,14131,1103290906,1103315906,1103315906,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,14151,1103790907,1103815907,1103815907,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,14171,1104290908,1104315908,1104315908,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,14271,1106790913,1106815913,1106815913,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,14291,1107290914,1107315914,1107315914,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,14311,1107790915,1107815915,1107815915,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,14331,1108290916,1108315916,1108315917,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,14351,1108790918,1108815919,1108815918,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,14371,1109290919,1109315919,1109315919,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,14391,1109790920,1109815920,1109815920,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,14431,1110790922,1110815922,1110815922,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,14491,1112290925,1112315925,1112315925,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,14531,1113290927,1113315927,1113315927,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,14571,1114290929,1114315929,1114315929,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,14591,1114790930,1114815930,1114815930,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,14631,1115790932,1115815932,1115815932,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,14651,1116290933,1116315933,1116315933,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,14671,1116790934,1116815934,1116815934,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,14711,1117790937,1117815938,1117815937,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,14731,1118290938,1118315938,1118315938,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,14791,1119790941,1119815941,1119815941,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,14811,1120290942,1120315942,1120315942,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,14831,1120790943,1120815943,1120815943,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,14871,1121790945,1121815945,1121815945,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,14951,1123790949,1123815949,1123815949,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,14971,1124290950,1124315950,1124315950,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,14991,1124790951,1124815951,1124815951,1,1,-1,False,True,FLAG_TO_NEXT,True
